City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,pizarro,4.9533,-77.366,28.860000000000014,77,98,3.82,CO,1712774822
330,tamano,34.4833,133.95,12.04000000000002,75,100,1.62,JP,1712774822
331,rawson,-43.3002,-65.1023,13.090000000000032,48,22,5.83,AR,1712774822
332,pimentel,-6.8367,-79.9342,30.160000000000025,51,0,7.2,PE,1712774670
333,queenstown,-31.8976,26.8753,11.78000000000003,80,100,2.44,ZA,1712774822
334,baise city,23.8997,106.6133,24.629999999999995,99,96,1.5,CN,1712774822
335,oamaru,-45.0784,170.9801,15.28000000000003,70,100,2.5,NZ,1712774822
336,aleksandrovskoye,44.7142,43.0008,13.870000000000005,77,100,5.16,RU,1712774670
337,taro,-8.3862,115.28,23.0,100,79,0.74,ID,1712774823
338,dhromolaxia,34.8755,33.5868,18.180000000000007,83,20,2.24,CY,1712774823
339,palikir - national government center,6.9248,158.1611,28.410000000000025,84,100,2.57,FM,1712774671
340,wenling,28.3669,121.36,13.189999999999998,91,21,1.16,CN,1712774823
341,peace river,56.2501,-117.286,9.170000000000016,46,20,3.6,CA,1712774823
342,terrace,54.5163,-128.6035,7.340000000000032,87,75,1.54,CA,1712774671
343,zhicheng,30.2956,111.5047,14.04000000000002,91,5,0.71,CN,1712774671
344,miyako,39.6367,141.9525,3.2900000000000205,63,0,2.52,JP,1712774671
345,san fernando de monte cristi,19.8667,-71.65,28.180000000000007,58,1,12.14,DO,1712774823
346,san pedro pochutla,15.7333,-96.4667,31.840000000000032,38,52,4.52,MX,1712774671
347,mentekab,3.4854,102.3484,24.410000000000025,99,97,0.73,MY,1712774824
348,funafuti,-8.5243,179.1942,29.0,89,75,1.03,TV,1712774824
349,santa elena de uairen,4.6167,-61.1333,33.400000000000034,22,59,4.57,VE,1712774824
350,freetown,8.484,-13.2299,26.25,79,97,4.56,SL,1712774824
351,sittwe,20.15,92.9,27.470000000000027,60,0,3.25,MM,1712774672
352,arkhangel'sk,64.5401,40.5433,7.060000000000002,65,40,5.0,RU,1712774672
353,afaahiti,-17.75,-149.2833,28.930000000000007,83,100,7.78,PF,1712774672
354,kodinsk,58.6881,99.1844,-3.579999999999984,95,100,4.0,RU,1712774673
355,tam ky,15.5667,108.4833,22.670000000000016,91,1,1.8,VN,1712774673
356,golere,16.2557,-14.1017,38.31,10,0,2.78,SN,1712774825
357,sao vicente,-23.9631,-46.3919,31.100000000000023,63,100,2.24,BR,1712774673
358,bodo,67.28,14.405,5.020000000000039,93,75,11.32,NO,1712774673
359,cabo san lucas,22.8909,-109.9124,27.610000000000014,48,20,4.12,MX,1712774765
360,uturoa,-16.7333,-151.4333,28.840000000000032,78,26,8.36,PF,1712774825
361,faro,37.0194,-7.9322,20.54000000000002,63,0,2.06,PT,1712774673
362,kazanka,47.8462,32.8218,18.590000000000032,48,1,2.89,UA,1712774825
363,kristiansund,63.1115,7.732,5.360000000000014,81,75,11.32,NO,1712774674
364,ayorou,14.7308,0.9174,36.39000000000004,21,100,3.14,NE,1712774825
365,purpe,64.4803,76.6897,-29.629999999999967,100,18,2.38,RU,1712774826
366,loshnitsa,54.2789,28.7639,16.120000000000005,66,97,3.55,BY,1712774826
367,nagqu,31.5,92.0,-6.269999999999982,75,100,0.96,CN,1712774826
368,machico,32.7,-16.7667,24.510000000000048,43,20,8.75,PT,1712774674
369,tsiombe,-25.3,45.4833,25.460000000000036,74,99,5.22,MG,1712774674
370,canto do buriti,-8.11,-42.9444,33.08000000000004,43,86,2.88,BR,1712774674
371,rengo,-34.4167,-70.8667,27.360000000000014,23,100,3.28,CL,1712774826
372,argostolion,38.1811,20.489,17.04000000000002,88,0,1.54,GR,1712774826
373,camapua,-19.5314,-54.0439,28.960000000000036,70,100,1.53,BR,1712774826
374,kruisfontein,-34.0033,24.7314,13.82000000000005,76,100,3.65,ZA,1712774675
375,santa ana de yacuma,-13.75,-65.4333,30.970000000000027,74,40,6.17,BO,1712774827
376,frederico westphalen,-27.3592,-53.3944,29.100000000000023,51,88,1.08,BR,1712774599
377,chadron,42.8294,-102.9999,13.860000000000014,43,20,11.32,US,1712774675
378,gun barrel city,32.3346,-96.1514,17.450000000000045,95,97,8.11,US,1712774675
379,anadia,-9.6844,-36.3042,29.480000000000018,62,86,5.17,BR,1712774675
380,kavaratti,10.5669,72.642,28.950000000000045,70,4,3.97,IN,1712774676
381,kayangel,8.0823,134.7173,27.970000000000027,78,89,4.93,PW,1712774676
382,bouafle,6.9904,-5.7442,34.01000000000005,62,100,2.1,CI,1712774827
383,jordbro,59.1497,18.1167,9.910000000000025,60,6,1.79,SE,1712774827
384,nar'yan-mar,67.6713,53.087,-13.829999999999984,96,100,2.68,RU,1712774676
385,myeik,12.4333,98.6,28.160000000000025,79,74,1.62,MM,1712774828
386,ta`u,-14.2336,-169.5144,29.02000000000004,80,9,4.15,AS,1712774676
387,kidal,18.4411,1.4078,35.22000000000003,8,29,4.39,ML,1712774676
388,severo-yeniseyskiy,60.3725,93.0408,-16.21999999999997,99,100,1.61,RU,1712774828
389,thurgoona,-36.0451,146.9919,9.890000000000043,100,0,0.45,AU,1712774676
390,usogorsk,63.4106,48.6872,-1.2999999999999545,96,100,1.93,RU,1712774677
391,galesburg,40.9478,-90.3712,20.57000000000005,43,94,0.89,US,1712774722
392,qianzhou,28.3167,109.7167,15.189999999999998,95,99,0.51,CN,1712774677
393,eastham,41.8301,-69.9739,15.330000000000041,76,0,4.12,US,1712774828
394,berezovyy,51.6667,135.7,0.5100000000000477,81,5,2.23,RU,1712774828
395,kearney,40.6995,-99.0815,20.060000000000002,31,0,7.72,US,1712774701
396,mapimi,25.8167,-103.85,21.890000000000043,11,0,5.49,MX,1712774677
397,port moresby,-9.4431,147.1797,23.680000000000007,100,20,1.54,PG,1712774677
398,mandera,3.9366,41.867,30.860000000000014,53,65,1.96,KE,1712774677
399,camaqua,-30.8511,-51.8122,23.980000000000018,60,87,4.64,BR,1712774678
400,el nido,11.1858,119.3956,26.730000000000018,78,100,2.77,PH,1712774678
401,shizunai-furukawacho,42.3339,142.3669,3.3700000000000045,71,100,2.29,JP,1712774678
402,oliveira dos brejinhos,-12.3169,-42.8961,31.640000000000043,41,97,1.83,BR,1712774678
403,taksimo,56.3444,114.8794,-8.139999999999986,84,85,0.73,RU,1712774678
404,banda aceh,5.5577,95.3222,27.57000000000005,81,84,3.05,ID,1712774830
405,saint-joseph,-21.3667,55.6167,24.210000000000036,81,53,2.7,RE,1712774830
406,kencong,-8.2833,113.3667,24.610000000000014,92,100,1.26,ID,1712774678
407,zouerate,22.7187,-12.4521,31.82000000000005,11,0,2.83,MR,1712774830
408,walvis bay,-22.9575,14.5053,14.53000000000003,94,100,4.12,NA,1712774679
409,saipan,15.1355,145.701,26.390000000000043,73,40,6.69,MP,1712774679
410,fish town,5.1964,-7.8756,25.010000000000048,93,100,1.88,LR,1712774679
411,tual,-5.6667,132.75,28.29000000000002,76,86,5.35,ID,1712774830
412,ceerigaabo,10.6162,47.368,21.77000000000004,59,0,1.19,SO,1712774679
413,cannonvale,-20.2833,148.7,22.660000000000025,59,10,6.76,AU,1712774679
414,nuuk,64.1835,-51.7216,-2.659999999999968,80,75,3.09,GL,1712774679
415,pitimbu,-7.4706,-34.8086,29.33000000000004,76,100,3.67,BR,1712774679
416,xam nua,20.4197,104.0439,19.680000000000007,94,42,1.19,LA,1712774680
417,quellon,-43.1167,-73.6167,11.680000000000007,62,0,4.69,CL,1712774680
418,broome,42.2506,-75.833,15.810000000000002,89,100,2.06,US,1712774680
419,la'ie,21.6477,-157.9253,25.980000000000018,71,76,2.68,US,1712774680
420,lucapa,-8.4192,20.7447,20.54000000000002,86,71,1.19,AO,1712774680
421,aykhal,66.0,111.5,-25.44999999999999,91,23,8.86,RU,1712774680
422,mont-dore,-22.2833,166.5833,27.78000000000003,99,100,2.16,NC,1712774680
423,vila velha,-20.3297,-40.2925,28.970000000000027,86,40,4.63,BR,1712774821
424,argo,37.6333,22.7333,16.5,50,100,1.14,GR,1712774680
425,at taj,24.2049,23.2857,19.99000000000001,19,76,4.23,LY,1712774832
426,yaren,-0.5472,166.916,27.82000000000005,82,100,5.39,NR,1712774681
427,remire-montjoly,4.9167,-52.2667,28.02000000000004,83,75,5.14,GF,1712774681
428,ataq,14.5377,46.8319,24.05000000000001,62,0,4.7,YE,1712774681
429,sanctuary point,-35.1114,150.629,15.970000000000027,81,10,3.61,AU,1712774681
430,outjo,-20.1167,16.15,22.230000000000018,29,0,2.24,NA,1712774832
431,acajutla,13.5928,-89.8275,31.420000000000016,57,100,4.95,SV,1712774682
432,narvik,68.4384,17.4272,5.770000000000039,98,100,2.52,NO,1712774682
433,isangel,-19.55,169.2667,26.060000000000002,94,40,0.0,VU,1712774833
434,severnoye,56.3491,78.3619,-2.7899999999999636,84,99,3.13,RU,1712774833
435,pontremoli,44.3751,9.8789,13.29000000000002,96,99,2.13,IT,1712774833
436,esquel,-42.9,-71.3167,12.800000000000011,28,0,3.04,AR,1712774566
437,imaichi,36.7167,139.6833,4.220000000000027,75,95,1.5,JP,1712774833
438,korla,41.7597,86.1469,15.660000000000025,22,9,3.67,CN,1712774833
439,semey,50.4111,80.2275,6.980000000000018,77,100,1.14,KZ,1712774833
440,lincoln,40.8,-96.667,22.410000000000025,36,98,3.13,US,1712774726
441,marsh harbour,26.5412,-77.0636,23.470000000000027,65,75,8.77,BS,1712774683
442,tianchang,37.9981,114.0156,13.28000000000003,66,0,2.24,CN,1712774683
443,santiago de cao,-7.9589,-79.2392,23.07000000000005,78,0,5.14,PE,1712774834
444,chibuto,-24.6867,33.5306,20.840000000000032,80,53,2.97,MZ,1712774683
445,narasannapeta,18.4167,84.05,26.230000000000018,72,5,1.37,IN,1712774683
446,beberibe,-4.1797,-38.1306,27.590000000000032,82,100,3.14,BR,1712774684
447,issenye,-2.0,34.3333,18.54000000000002,95,41,1.01,TZ,1712774684
448,itoman,26.1247,127.6694,21.010000000000048,73,70,2.57,JP,1712774684
449,weatherford,32.7593,-97.7972,14.010000000000048,91,100,4.47,US,1712774700
450,lannion,48.75,-3.4167,13.300000000000011,94,100,6.17,FR,1712774834
451,grand-lahou,5.1367,-5.0242,28.600000000000023,79,100,5.75,CI,1712774684
452,pangkalanbuun,-2.6833,111.6167,23.980000000000018,99,100,0.6,ID,1712774684
453,solnechnyy,50.7214,136.6319,1.4500000000000455,71,1,2.95,RU,1712774835
454,juneau,58.3019,-134.4197,4.670000000000016,95,100,8.75,US,1712774811
455,awjilah,29.1081,21.2869,20.950000000000045,25,0,3.76,LY,1712774685
456,hanceville,34.0607,-86.7675,21.05000000000001,76,100,5.77,US,1712774685
457,malpica,43.3228,-8.8105,14.07000000000005,60,89,2.11,ES,1712774835
458,pikeville,37.4793,-82.5188,20.55000000000001,68,100,2.06,US,1712774835
459,usinsk,65.9939,57.5281,-13.849999999999966,96,43,3.13,RU,1712774685
460,bubaque,11.2833,-15.8333,24.150000000000034,73,43,6.56,GW,1712774835
461,mrakovo,52.7161,56.6244,3.490000000000009,99,91,1.09,RU,1712774686
462,dosso,13.049,3.1937,34.660000000000025,20,99,1.33,NE,1712774686
463,basco,20.4487,121.9702,26.0,77,100,7.54,PH,1712774836
464,apac,1.9756,32.5386,20.110000000000014,87,7,1.75,UG,1712774836
465,fuyu,45.1833,124.8167,8.090000000000032,51,100,5.59,CN,1712774836
466,norfolk,42.1668,-71.2495,18.950000000000045,45,20,5.66,US,1712774631
467,opuwo,-18.0607,13.84,21.840000000000032,40,0,3.09,NA,1712774686
468,shamakhi,40.6314,48.6414,12.730000000000018,70,100,3.66,AZ,1712774836
469,conceicao da barra,-18.5933,-39.7322,27.80000000000001,71,44,3.29,BR,1712774836
470,sao gabriel da cachoeira,-0.1303,-67.0892,32.89000000000004,62,20,4.12,BR,1712774836
471,tossa de mar,41.7325,2.9338,14.230000000000018,33,0,2.54,ES,1712774687
472,dumfries,38.5676,-77.328,27.629999999999995,45,63,3.52,US,1712774791
473,kone,-21.0595,164.8658,24.5,93,100,1.03,NC,1712774837
474,puerto aysen,-45.4,-72.7,14.060000000000002,63,0,1.67,CL,1712774546
475,ghormach,35.7306,63.7826,16.390000000000043,49,0,2.42,AF,1712774837
476,chinacota,7.6073,-72.6011,25.74000000000001,35,28,2.98,CO,1712774687
477,parauapebas,-6.0675,-49.9022,30.99000000000001,69,75,1.54,BR,1712774687
478,xichang,27.8964,102.2634,13.230000000000018,67,2,1.54,CN,1712774687
479,huron,41.1501,-82.5499,15.700000000000045,55,100,3.02,US,1712774837
480,mucumpiz,8.4167,-71.1333,23.53000000000003,45,46,2.97,VE,1712774838
481,cockburn town,21.4612,-71.1419,24.950000000000045,72,0,9.99,TC,1712774688
482,gorontalo,0.5412,123.0595,21.58000000000004,84,89,1.78,ID,1712774838
483,santa isabel,-23.3156,-46.2214,30.610000000000014,65,35,0.96,BR,1712774838
484,chos malal,-37.3781,-70.2709,15.920000000000016,27,69,6.55,AR,1712774838
485,malango,-2.9627,119.9001,19.340000000000032,97,99,1.03,ID,1712774688
486,le treport,50.0598,1.3758,10.28000000000003,86,100,5.27,FR,1712774838
487,stralsund,54.3091,13.0818,9.450000000000045,80,5,2.8,DE,1712774688
488,hoi an,15.8794,108.335,25.980000000000018,93,1,2.0,VN,1712774688
489,winterville,35.529,-77.4011,27.210000000000036,57,75,5.14,US,1712774839
490,harstad,68.799,16.5293,4.340000000000032,97,100,12.96,NO,1712774689
491,korkuteli,37.065,30.1957,12.480000000000018,67,54,0.05,TR,1712774839
492,villa gesell,-37.2639,-56.973,16.140000000000043,50,55,8.9,AR,1712774617
493,halifax,44.6453,-63.5724,9.160000000000025,54,20,4.63,CA,1712774839
494,beyneu,45.3167,55.2,18.760000000000048,34,5,3.07,KZ,1712774689
495,lucena,13.9314,121.6172,23.960000000000036,86,93,2.32,PH,1712774839
496,vanimo,-2.6741,141.3028,25.05000000000001,93,100,0.27,PG,1712774689
497,mbeni,-11.5014,43.3775,26.07000000000005,78,99,3.37,KM,1712774839
498,chapada dos guimaraes,-15.4606,-55.7497,28.810000000000002,87,100,0.88,BR,1712774689
499,cold lake,54.4502,-110.2017,6.970000000000027,53,75,9.77,CA,1712774690
500,grand baie,-20.0182,57.5802,26.360000000000014,84,21,1.34,MU,1712774840
501,mil'kovo,55.6078,37.7956,16.30000000000001,84,45,3.23,RU,1712774840
502,bocaiuva,-17.1078,-43.815,30.840000000000032,50,98,2.01,BR,1712774690
503,camayenne,9.535,-13.6878,30.05000000000001,51,0,5.14,GN,1712774840
504,les anglais,18.3054,-74.2197,26.360000000000014,77,43,2.08,HT,1712774690
505,estherville,43.4016,-94.8328,21.08000000000004,30,0,8.23,US,1712774840
506,oshakati,-17.7833,15.6833,28.379999999999995,28,92,2.13,NA,1712774840
507,angaur state,6.906,134.13,27.99000000000001,76,79,5.39,PW,1712774841
508,dryden,49.7833,-92.7503,12.160000000000025,58,100,2.06,CA,1712774690
509,luckeesarai,25.1833,86.0833,28.30000000000001,21,1,2.09,IN,1712774691
510,megion,61.0296,76.1136,-16.989999999999952,96,78,2.15,RU,1712774691
511,jamaame,0.0697,42.745,29.170000000000016,73,99,3.14,SO,1712774841
512,fomboni,-12.28,43.7425,29.720000000000027,74,100,2.75,KM,1712774691
513,katsuura,35.1333,140.3,11.140000000000043,72,7,2.63,JP,1712774841
514,youghal,51.95,-7.8506,12.560000000000002,100,100,9.12,IE,1712774841
515,pisco,-13.7,-76.2167,24.03000000000003,73,0,5.66,PE,1712774574
516,san luis de la loma,17.2706,-100.8939,29.80000000000001,55,7,5.23,MX,1712774842
517,tanumah,27.1,44.1333,23.689999999999998,20,100,7.09,SA,1712774691
518,acapulco de juarez,16.8634,-99.8901,27.900000000000034,69,100,5.66,MX,1712774761
519,puerto baquerizo moreno,-0.9,-89.6,28.55000000000001,79,40,2.57,EC,1712774842
520,borazjan,29.2666,51.2159,26.910000000000025,52,100,3.82,IR,1712774692
521,novodvinsk,64.4165,40.8122,6.860000000000014,100,100,4.55,RU,1712774842
522,leticia,-4.2153,-69.9406,28.03000000000003,83,20,2.06,CO,1712774584
523,wewak,-3.5534,143.6268,25.410000000000025,88,100,1.02,PG,1712774692
524,baihe,22.15,107.2333,22.960000000000036,95,100,0.68,CN,1712774692
525,geraldton,-28.7667,114.6,24.230000000000018,31,100,8.75,AU,1712774843
526,terenozek,45.05,64.9833,16.189999999999998,41,11,3.3,KZ,1712774843
527,bolgar,54.95,49.0667,2.5300000000000296,99,100,3.6,RU,1712774843
528,cole harbour,44.6724,-63.4751,8.870000000000005,53,20,4.63,CA,1712774692
529,urangan,-25.3,152.9,16.220000000000027,75,0,2.68,AU,1712774843
530,pokrovsk,48.282,37.1758,17.52000000000004,40,0,2.65,UA,1712774693
531,souillac,-20.5167,57.5167,26.210000000000036,83,40,5.66,MU,1712774693
532,zabaykal'sk,49.6333,117.3167,3.6899999999999977,55,100,3.08,RU,1712774843
533,mana,5.6592,-53.7767,28.310000000000002,78,21,5.39,GF,1712774843
534,richards bay,-28.783,32.0377,21.560000000000002,78,4,9.29,ZA,1712774693
535,sebdou,34.637,-1.3314,13.610000000000014,33,76,3.67,DZ,1712774693
536,ghat,24.9647,10.1728,25.730000000000018,31,100,3.24,LY,1712774844
537,nizhneangarsk,55.7833,109.55,-5.0,72,100,1.79,RU,1712774844
538,ashland,40.8167,-82.2665,15.0,94,100,2.08,US,1712774844
539,mugia,43.1041,-9.2179,14.390000000000043,71,100,5.02,ES,1712774694
540,tarauaca,-8.1614,-70.7656,24.410000000000025,97,100,1.96,BR,1712774661
541,rikaze,29.25,88.8833,0.8799999999999955,35,54,0.63,CN,1712774622
542,luxeuil-les-bains,47.8171,6.365,9.79000000000002,50,0,1.54,FR,1712774844
543,livingston,55.9029,-3.5226,13.400000000000034,89,100,8.23,GB,1712774601
544,sandnessjoen,66.0217,12.6316,5.230000000000018,93,75,7.2,NO,1712774694
545,lingyuan,41.24,119.4011,6.580000000000041,68,0,2.43,CN,1712774694
546,mon,26.75,95.1,18.510000000000048,65,99,1.77,IN,1712774694
547,thal,35.4791,72.2439,4.25,97,100,0.97,PK,1712774559
548,fort bragg,35.139,-79.006,24.390000000000043,62,100,3.6,US,1712774694
549,zunyi,27.6867,106.9072,15.360000000000014,94,100,1.11,CN,1712774845
550,chutove,49.7104,35.1603,19.470000000000027,47,6,1.54,UA,1712774695
551,wenchang,30.904,118.4887,14.930000000000007,88,100,1.29,CN,1712774695
552,amarante do maranhao,-5.5667,-46.7422,28.160000000000025,84,86,0.26,BR,1712774845
553,keflavik,64.0049,-22.5624,6.9500000000000455,65,75,5.14,IS,1712774845
554,porto novo,6.4965,2.6036,27.900000000000034,76,19,2.58,BJ,1712774845
555,mahdia,35.5047,11.0622,16.970000000000027,56,56,11.24,TN,1712774695
556,nuku'alofa,-21.1333,-175.2,25.189999999999998,88,20,4.63,TO,1712774846
557,lerwick,60.1545,-1.1494,7.0,96,100,10.05,GB,1712774695
558,badiyah,22.45,58.8,29.710000000000036,40,76,3.62,OM,1712774846
559,itaituba,-4.2761,-55.9836,30.090000000000032,74,40,1.54,BR,1712774846
560,mejit,10.2753,170.8646,26.77000000000004,82,100,9.57,MH,1712774696
561,kununurra,-15.7667,128.7333,16.99000000000001,82,61,0.0,AU,1712774676
